Park,Name,ShortName,Region,State,Year,Month,Date,Camping Type,Campers
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,5,May 1 2014,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,5,May 1 2014,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,5,May 1 2014,Backcountry,22
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,6,Jun 1 2014,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,6,Jun 1 2014,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,6,Jun 1 2014,Backcountry,6
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,7,Jul 1 2014,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,7,Jul 1 2014,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,7,Jul 1 2014,Backcountry,13
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,8,Aug 1 2014,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,8,Aug 1 2014,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,8,Aug 1 2014,Backcountry,17
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,9,Sep 1 2014,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,9,Sep 1 2014,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,9,Sep 1 2014,Backcountry,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,10,Oct 1 2014,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,10,Oct 1 2014,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,10,Oct 1 2014,Backcountry,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,11,Nov 1 2014,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,11,Nov 1 2014,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,11,Nov 1 2014,Backcountry,1
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,12,Dec 1 2014,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,12,Dec 1 2014,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2014,12,Dec 1 2014,Backcountry,1
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,1,Jan 1 2015,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,1,Jan 1 2015,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,1,Jan 1 2015,Backcountry,3
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,2,Feb 1 2015,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,2,Feb 1 2015,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,2,Feb 1 2015,Backcountry,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,3,Mar 1 2015,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,3,Mar 1 2015,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,3,Mar 1 2015,Backcountry,32
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,4,Apr 1 2015,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,4,Apr 1 2015,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,4,Apr 1 2015,Backcountry,11
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,5,May 1 2015,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,5,May 1 2015,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,5,May 1 2015,Backcountry,11
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,6,Jun 1 2015,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,6,Jun 1 2015,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,6,Jun 1 2015,Backcountry,17
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,7,Jul 1 2015,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,7,Jul 1 2015,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,7,Jul 1 2015,Backcountry,20
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,8,Aug 1 2015,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,8,Aug 1 2015,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,8,Aug 1 2015,Backcountry,17
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,9,Sep 1 2015,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,9,Sep 1 2015,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,9,Sep 1 2015,Backcountry,9
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,10,Oct 1 2015,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,10,Oct 1 2015,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,10,Oct 1 2015,Backcountry,5
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,11,Nov 1 2015,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,11,Nov 1 2015,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,11,Nov 1 2015,Backcountry,6
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,12,Dec 1 2015,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,12,Dec 1 2015,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2015,12,Dec 1 2015,Backcountry,4
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,1,Jan 1 2016,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,1,Jan 1 2016,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,1,Jan 1 2016,Backcountry,12
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,2,Feb 1 2016,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,2,Feb 1 2016,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,2,Feb 1 2016,Backcountry,10
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,3,Mar 1 2016,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,3,Mar 1 2016,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,3,Mar 1 2016,Backcountry,48
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,4,Apr 1 2016,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,4,Apr 1 2016,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,4,Apr 1 2016,Backcountry,16
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,5,May 1 2016,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,5,May 1 2016,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,5,May 1 2016,Backcountry,41
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,6,Jun 1 2016,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,6,Jun 1 2016,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,6,Jun 1 2016,Backcountry,29
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,7,Jul 1 2016,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,7,Jul 1 2016,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,7,Jul 1 2016,Backcountry,17
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,8,Aug 1 2016,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,8,Aug 1 2016,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,8,Aug 1 2016,Backcountry,25
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,9,Sep 1 2016,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,9,Sep 1 2016,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,9,Sep 1 2016,Backcountry,6
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,10,Oct 1 2016,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,10,Oct 1 2016,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,10,Oct 1 2016,Backcountry,17
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,11,Nov 1 2016,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,11,Nov 1 2016,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,11,Nov 1 2016,Backcountry,20
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,12,Dec 1 2016,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,12,Dec 1 2016,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2016,12,Dec 1 2016,Backcountry,10
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,1,Jan 1 2017,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,1,Jan 1 2017,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,1,Jan 1 2017,Backcountry,26
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,2,Feb 1 2017,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,2,Feb 1 2017,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,2,Feb 1 2017,Backcountry,9
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,3,Mar 1 2017,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,3,Mar 1 2017,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,3,Mar 1 2017,Backcountry,32
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,4,Apr 1 2017,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,4,Apr 1 2017,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,4,Apr 1 2017,Backcountry,20
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,5,May 1 2017,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,5,May 1 2017,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,5,May 1 2017,Backcountry,34
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,6,Jun 1 2017,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,6,Jun 1 2017,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,6,Jun 1 2017,Backcountry,10
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,7,Jul 1 2017,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,7,Jul 1 2017,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,7,Jul 1 2017,Backcountry,11
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,8,Aug 1 2017,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,8,Aug 1 2017,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,8,Aug 1 2017,Backcountry,17
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,9,Sep 1 2017,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,9,Sep 1 2017,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,9,Sep 1 2017,Backcountry,15
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,10,Oct 1 2017,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,10,Oct 1 2017,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,10,Oct 1 2017,Backcountry,6
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,11,Nov 1 2017,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,11,Nov 1 2017,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,11,Nov 1 2017,Backcountry,16
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,12,Dec 1 2017,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,12,Dec 1 2017,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2017,12,Dec 1 2017,Backcountry,6
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,1,Jan 1 2018,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,1,Jan 1 2018,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,1,Jan 1 2018,Backcountry,10
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,2,Feb 1 2018,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,2,Feb 1 2018,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,2,Feb 1 2018,Backcountry,14
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,3,Mar 1 2018,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,3,Mar 1 2018,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,3,Mar 1 2018,Backcountry,60
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,4,Apr 1 2018,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,4,Apr 1 2018,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,4,Apr 1 2018,Backcountry,8
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,5,May 1 2018,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,5,May 1 2018,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,5,May 1 2018,Backcountry,20
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,6,Jun 1 2018,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,6,Jun 1 2018,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,6,Jun 1 2018,Backcountry,11
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,7,Jul 1 2018,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,7,Jul 1 2018,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,7,Jul 1 2018,Backcountry,6
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,8,Aug 1 2018,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,8,Aug 1 2018,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,8,Aug 1 2018,Backcountry,7
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,9,Sep 1 2018,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,9,Sep 1 2018,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,9,Sep 1 2018,Backcountry,8
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,10,Oct 1 2018,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,10,Oct 1 2018,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,10,Oct 1 2018,Backcountry,21
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,11,Nov 1 2018,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,11,Nov 1 2018,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,11,Nov 1 2018,Backcountry,15
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,12,Dec 1 2018,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,12,Dec 1 2018,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2018,12,Dec 1 2018,Backcountry,4
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2019,1,Jan 1 2019,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2019,1,Jan 1 2019,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2019,1,Jan 1 2019,Backcountry,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2019,2,Feb 1 2019,Tent,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2019,2,Feb 1 2019,RV,0
Carlsbad Caverns NP,Carlsbad Caverns National Park,Carlsbad Caverns,Intermountain,New Mexico,2019,2,Feb 1 2019,Backcountry,9
